row_index,sale_year,sale_month,sale_day,sale_quarter,list_year,town_encoded,house_number,has_unit,zipcode,longitude,latitude,year_built,stories,total_bedrms,total_bthrms,living_area_sqft,style_encoded,fiscal_year_end_june30,mortgage30us,cpi_cuur0100sa0,unemployment_rate,housing_supply_actliscouct,mill_rate,gdp_real_estate,home_age_at_sale,living_area_sqft_log1p,sale_amount_log1p
892,2018,5,14,2.0,2017.0,37,51.0,0,6824.0,-73.2428868,41.1730421,1948.0,1.5,3.0,2.0,1811.0,23.0,2018.0,4.55,265.84,3.8,17506.0,25.82,35023.1,70.0,7.502186486602924,13.2339065410444
893,2007,9,7,3.0,2006.0,11,111.0,0,6606.0,-73.1861276,41.2170935,1957.0,1.5,3.0,2.0,1267.0,24.0,2008.0,6.46,221.436,4.4,,,29520.5,50.0,7.145196134997171,12.574185427296197
894,2013,6,11,2.0,2012.0,106,122.0,0,6614.0,-73.1234035,41.213744,2013.0,2.0,3.0,2.0,1956.0,30.0,2013.0,3.91,248.851,8.2,,,37039.7,0.0,7.579167967396076,12.79358427261286
895,2020,1,16,1.0,2019.0,74,93.0,0,6776.0,-73.4533153,41.6030114,1978.0,1.0,2.0,1.0,1210.0,101.0,2020.0,3.65,272.316,4.3,11738.0,,37034.6,42.0,7.099201743553092,11.60824473564232
896,2015,8,31,3.0,2014.0,37,494.0,0,6824.0,-73.2815598,41.1654219,1904.0,2.0,5.0,4.0,3889.0,70.0,2016.0,3.84,252.903,5.6,,24.79,35570.5,111.0,8.266164436612492,14.397726736476
897,2016,12,19,4.0,2016.0,64,11.0,0,6468.0,-73.1953732,41.3162586,1965.0,1.0,3.0,1.0,1300.0,101.0,2017.0,4.16,256.427,4.0,18231.0,,34944.3,51.0,7.170888478512505,12.439170488085749
898,2010,12,29,4.0,2010.0,39,336.0,0,6033.0,-72.5834873,41.6980614,1977.0,1.0,3.0,2.0,1412.0,101.0,2011.0,4.81,235.141,9.1,,,39119.8,33.0,7.253470382684528,12.524530013005734
899,2009,7,17,3.0,2008.0,12,222.0,0,6010.0,-72.9501604,41.6936784,1988.0,2.0,3.0,3.0,1872.0,30.0,2010.0,5.14,230.154,8.6,,,37588.0,21.0,7.535296702444088,12.54254845357358
900,2006,10,31,4.0,2006.0,11,3412.0,0,6606.0,-73.2073007,41.2082194,1897.0,2.25,4.0,1.0,1930.0,46.0,2007.0,6.4,215.2,3.9,,,30914.5,109.0,7.565793282428515,12.706850963741102
901,2014,5,23,2.0,2013.0,12,110.0,0,6010.0,-72.9596446,41.7094538,2010.0,2.0,4.0,2.0,2571.0,30.0,2014.0,4.14,253.598,6.6,,33.5,35902.5,4.0,7.85243908535751,12.936036208848488
902,2010,5,21,2.0,2009.0,80,73.0,0,6360.0,-72.0571381,41.5486697,1910.0,2.0,3.0,1.0,1620.0,46.0,2010.0,4.84,234.13,9.4,,,39119.8,100.0,7.390798521735676,12.08954444723597
903,2011,10,28,4.0,2011.0,64,35.0,0,6468.0,-73.2116212,41.3327892,1994.0,1.0,3.0,3.0,3115.0,101.0,2012.0,4.1,243.014,8.5,,,40127.2,17.0,8.044305406990638,13.26212705890841
904,2020,7,22,3.0,2019.0,39,43.0,0,6033.0,-72.5674013,41.7328982,1978.0,2.0,3.0,2.0,1920.0,30.0,2021.0,2.98,273.347,12.1,9742.0,,37034.6,42.0,7.560601162768557,12.487488878546143
905,2017,1,31,1.0,2016.0,80,25.0,0,6360.0,-72.1078313,41.5068134,1953.0,1.0,2.0,1.0,792.0,101.0,2017.0,4.19,258.073,5.2,16355.0,,35485.1,64.0,6.675823221634848,11.542493975902508
906,2019,6,11,2.0,2018.0,104,346.0,0,6377.0,-71.7975764,41.72047,1968.0,1.5,4.0,2.0,2205.0,44.0,2019.0,3.82,270.133,3.5,17619.0,31.94,37215.4,51.0,7.698936199813447,12.449022745701502
907,2007,7,3,3.0,2006.0,12,274.0,0,6010.0,-72.8955184,41.6887474,1954.0,1.0,3.0,2.0,1148.0,101.0,2008.0,6.67,221.945,4.8,,,29520.5,53.0,7.046647277848756,12.25486757159303
908,2014,8,26,3.0,2013.0,12,37.0,0,6010.0,-72.890639,41.6654901,1940.0,1.75,3.0,1.0,1329.0,46.0,2015.0,4.1,253.185,6.8,,34.61,35902.5,74.0,7.1929342212158,11.561725152903833
909,2012,9,18,3.0,2011.0,106,30.0,0,6614.0,-73.1494642,41.2042305,1940.0,1.5,3.0,1.0,1280.0,24.0,2013.0,3.55,247.409,8.1,,,39197.7,72.0,7.155396301896734,12.07254696717504
910,2013,7,10,3.0,2012.0,57,121.0,0,6040.0,-72.53527,41.7543958,1993.0,2.0,3.0,2.0,1500.0,30.0,2014.0,4.29,249.411,8.4,,,37039.7,20.0,7.313886831633462,12.515397562803471
911,2014,9,9,3.0,2013.0,39,22.0,0,6033.0,-72.6007423,41.6927751,1953.0,1.0,3.0,2.0,1495.0,101.0,2015.0,4.1,253.154,6.2,,35.65,35902.5,61.0,7.310550158534422,12.3879816172226
912,2012,8,8,3.0,2011.0,72,25.0,0,6511.0,-72.9158812,41.3089939,1900.0,2.0,3.0,1.0,1332.0,30.0,2013.0,3.55,246.252,8.8,,,39197.7,112.0,7.195187320178709,12.356649805075568
913,2016,8,24,3.0,2015.0,39,101.0,0,6033.0,-72.5851803,41.7033514,1998.0,2.0,4.0,2.0,2421.0,81.0,2017.0,3.43,255.545,4.9,23522.0,,34944.3,18.0,7.792348924113037,13.00245533552066
914,2009,7,17,3.0,2008.0,46,61.0,0,6518.0,-72.8928264,41.3931733,1954.0,1.0,3.0,1.0,1080.0,101.0,2010.0,5.14,230.154,8.6,,,37588.0,55.0,6.985641817639208,12.013706813470414
915,2008,10,27,4.0,2008.0,20,15.0,0,6413.0,-72.5296863,41.2776758,1903.0,2.0,2.0,1.0,2409.0,46.0,2009.0,6.04,230.837,5.8,,,32053.5,105.0,7.787382026484701,12.899222326086994
916,2014,10,8,4.0,2014.0,68,83.0,0,6052.0,-72.7964766,41.65018,1939.0,2.0,3.0,2.0,2654.0,57.0,2015.0,4.19,252.73,6.0,,49.0,35902.5,75.0,7.884199933676039,12.269047444691562
917,2018,12,21,4.0,2018.0,68,291.0,0,6051.0,-72.7591204,41.6555252,1961.0,1.25,4.0,2.0,1306.0,23.0,2019.0,4.62,265.286,3.2,15974.0,,35023.1,57.0,7.175489713624222,11.775297421715829
918,2013,7,17,3.0,2012.0,80,225.0,0,6360.0,-72.087165,41.5651881,1953.0,1.75,4.0,2.0,2178.0,24.0,2014.0,4.51,249.411,8.4,,,37039.7,60.0,7.68662133494462,12.335349374897772
919,2011,11,1,4.0,2011.0,11,238.0,0,6610.0,-73.166408,41.1966189,1917.0,2.0,3.0,1.0,1124.0,114.0,2012.0,4.1,242.652,8.0,,,40127.2,94.0,7.025538314638521,10.714439990727769
920,2012,6,19,2.0,2011.0,37,11.0,0,6825.0,-73.2428997,41.1982229,1959.0,2.0,4.0,2.0,2497.0,30.0,2012.0,3.71,245.201,8.5,,,39197.7,53.0,7.823245690685523,13.26212705890841
921,2008,6,25,2.0,2007.0,10,93.0,0,6405.0,-72.7619175,41.2934256,1955.0,1.75,4.0,1.0,1678.0,24.0,2008.0,6.42,232.649,5.5,,,32053.5,53.0,7.425953657077541,12.628070334272698
922,2020,4,20,2.0,2019.0,12,120.0,0,6010.0,-72.8963689,41.6769634,1960.0,2.0,4.0,3.0,2481.0,30.0,2020.0,3.31,271.325,7.8,11264.0,,37034.6,60.0,7.816819965764552,12.41916990138676
923,2019,9,25,3.0,2018.0,117,252.0,0,6516.0,-72.9710862,41.2839448,1959.0,1.0,4.0,2.0,1769.0,101.0,2020.0,3.73,270.563,3.3,17358.0,,37215.4,60.0,7.478734825567875,12.04355959836804
924,2012,9,5,3.0,2011.0,11,849.0,0,6606.0,-73.2007248,41.2129934,1949.0,1.5,2.0,1.0,1478.0,24.0,2013.0,3.59,247.409,8.1,,,39197.7,63.0,7.2991214627108,11.187195324880918
925,2020,9,3,3.0,2019.0,37,210.0,0,6825.0,-73.2348556,41.2064776,1966.0,1.0,3.0,2.0,2258.0,101.0,2021.0,2.93,273.925,8.5,9044.0,,37034.6,54.0,7.7226775164680035,12.983103608918752
926,2011,2,10,1.0,2010.0,68,1644.0,0,6053.0,-72.8046229,41.6780455,1920.0,1.0,2.0,1.0,1044.0,20.0,2011.0,5.05,237.11,10.0,,,40127.2,91.0,6.951772164398911,11.154835234271214
927,2017,9,6,3.0,2016.0,55,3.0,0,6371.0,-72.4001163,41.4223407,1900.0,2.0,3.0,2.0,1739.0,30.0,2018.0,3.82,260.875,4.0,19680.0,18.25,35485.1,117.0,7.461640392208575,12.495007682693725
928,2008,8,5,3.0,2007.0,72,70.0,0,6515.0,-72.9778627,41.3305501,1934.0,1.25,4.0,2.0,1656.0,24.0,2009.0,6.52,233.788,6.0,,,32053.5,74.0,7.412764017426562,12.154784614286667
929,2009,4,24,2.0,2008.0,10,60.0,0,6405.0,-72.8241095,41.2886646,1965.0,1.0,3.0,1.0,924.0,120.0,2009.0,4.8,227.84,7.6,,,37588.0,44.0,6.829793737512425,12.19602736016897
930,2015,5,21,2.0,2014.0,12,9.0,0,6010.0,-72.9240849,41.6825539,1959.0,1.0,3.0,2.0,1284.0,101.0,2015.0,3.84,252.77,5.7,,34.61,35570.5,56.0,7.158513997329321,11.66565513564204
931,2018,3,16,1.0,2017.0,37,160.0,0,6890.0,-73.2762568,41.1375524,1871.0,2.25,5.0,3.0,3405.0,71.0,2018.0,4.44,263.556,4.3,15067.0,25.82,35023.1,147.0,8.133293861222633,14.285514812209817
932,2016,11,23,4.0,2016.0,29,1.0,0,6423.0,-72.440937,41.471268,2008.0,2.0,3.0,2.0,2803.0,30.0,2017.0,4.03,256.541,3.9,20373.0,29.35,34944.3,8.0,7.938802248154481,12.611541086966117
933,2018,11,27,4.0,2018.0,11,300.0,0,6605.0,-73.2312825,41.1492084,1975.0,1.0,3.0,3.0,1944.0,100.0,2019.0,4.81,265.487,3.0,17804.0,,35023.1,43.0,7.573017256052546,12.706850963741102
934,2018,12,3,4.0,2018.0,39,19.0,0,6033.0,-72.5869811,41.7304757,1986.0,2.0,4.0,2.0,1920.0,30.0,2019.0,4.81,265.286,3.2,15974.0,36.0,35023.1,32.0,7.560601162768557,12.660331092405906
935,2019,10,11,4.0,2019.0,46,195.0,0,6517.0,-72.8980052,41.348773,1955.0,1.0,4.0,2.0,2028.0,120.0,2020.0,3.57,270.348,3.3,17057.0,,37215.4,64.0,7.615298339825815,11.950541482162045
936,2017,3,1,1.0,2016.0,12,65.0,0,6010.0,-72.9125635,41.6921802,2016.0,2.0,3.0,2.0,1511.0,30.0,2017.0,4.16,258.51,4.7,16893.0,36.03,35485.1,1.0,7.321188556739478,12.278397958261774
937,2015,7,13,3.0,2014.0,80,167.0,0,6360.0,-72.1223062,41.531338,2004.0,2.25,4.0,2.0,3251.0,30.0,2016.0,4.04,253.405,5.9,,,35570.5,11.0,8.087025470667701,12.323860125621126
938,2009,7,2,3.0,2008.0,37,475.0,0,6825.0,-73.2244007,41.1944157,1910.0,2.25,4.0,2.0,2548.0,30.0,2010.0,5.32,230.154,8.6,,,37588.0,99.0,7.8434564043761155,13.304686600863562
939,2015,8,21,3.0,2014.0,63,160.0,0,6460.0,-72.9967686,41.2250302,1925.0,2.0,5.0,2.0,1416.0,46.0,2016.0,3.93,252.903,5.6,,27.88,35570.5,90.0,7.256297239690681,12.765691290604371
940,2008,8,11,3.0,2007.0,10,7.0,0,6405.0,-72.7934472,41.2973825,1962.0,2.0,4.0,2.0,1743.0,120.0,2009.0,6.52,233.788,6.0,,,32053.5,46.0,7.463936604468925,12.936036208848488
941,2019,7,3,3.0,2018.0,46,1748.0,0,6517.0,-72.9093159,41.3628152,1930.0,2.25,3.0,1.0,1510.0,30.0,2020.0,3.75,270.381,3.9,17744.0,,37215.4,89.0,7.32052696227274,12.396697137361691
942,2013,12,18,4.0,2013.0,68,99.0,0,6051.0,-72.7583827,41.6798532,1941.0,1.25,3.0,1.0,1168.0,23.0,2014.0,4.42,249.567,6.7,,44.12,37039.7,72.0,7.063903961472068,11.652696102959752
943,2016,10,4,4.0,2016.0,64,289.0,0,6468.0,-73.2255312,41.3431686,1960.0,1.0,3.0,1.0,1080.0,101.0,2017.0,3.42,256.605,4.4,22187.0,,34944.3,56.0,6.985641817639208,12.100717685412471
944,2017,6,5,2.0,2016.0,37,11.0,0,6825.0,-73.2427258,41.1916592,2016.0,2.0,4.0,4.0,3177.0,30.0,2017.0,3.94,259.335,4.4,20036.0,25.45,35485.1,1.0,8.064007347096661,13.623139877437296
945,2008,9,12,3.0,2007.0,37,33.0,0,6824.0,-73.2540273,41.1498376,1929.0,2.25,3.0,2.0,1720.0,30.0,2009.0,5.93,232.841,5.7,,,32053.5,79.0,7.450660796211539,13.303018546545276
946,2013,9,3,3.0,2012.0,106,750.0,0,6615.0,-73.1253302,41.1929469,1840.0,2.0,3.0,1.0,1826.0,30.0,2014.0,4.51,250.231,7.6,,34.64,37039.7,173.0,7.510430556378006,12.628070334272698
947,2007,1,12,1.0,2006.0,20,14.0,0,6413.0,-72.5107439,41.2717496,1977.0,1.0,3.0,1.0,1116.0,101.0,2007.0,6.21,215.813,5.0,,,29520.5,30.0,7.018401799069201,11.711784520403112
948,2014,11,17,4.0,2014.0,20,4.0,0,6413.0,-72.5687666,41.3132654,1989.0,2.0,4.0,2.0,2235.0,30.0,2015.0,4.01,251.781,5.8,,26.27,35902.5,25.0,7.71244383427499,12.764261701882235
949,2016,5,25,2.0,2015.0,63,11.0,0,6461.0,-73.0989586,41.2124212,2016.0,1.0,3.0,3.0,2186.0,100.0,2016.0,3.58,255.023,4.8,,27.88,34944.3,0.0,7.690286020676768,12.765691290604371
950,2017,10,31,4.0,2017.0,20,156.0,0,6419.0,-72.5591623,41.3232156,2002.0,2.0,4.0,2.0,2230.0,30.0,2018.0,3.94,260.58,4.0,19296.0,29.91,35485.1,15.0,7.710205194432532,12.818554633046093
951,2011,2,25,1.0,2010.0,39,68.0,0,6073.0,-72.532913,41.6528078,1985.0,1.75,4.0,2.0,3434.0,44.0,2011.0,4.95,237.11,10.0,,,40127.2,26.0,8.14177220465645,12.85121322985114
952,2019,9,13,3.0,2018.0,62,83.0,0,6457.0,-72.6167632,41.5390826,1981.0,2.0,2.0,2.0,1168.0,44.0,2020.0,3.56,270.563,3.3,17358.0,,37215.4,38.0,7.063903961472068,12.278397958261774
953,2008,9,17,3.0,2007.0,64,1501.0,0,6468.0,-73.1932598,41.3806373,1956.0,1.0,3.0,1.0,1568.0,101.0,2009.0,5.93,232.841,5.7,,,32053.5,52.0,7.358193752733032,12.83468397161566
954,2015,3,18,1.0,2014.0,46,55.0,0,6514.0,-72.943708,41.3885529,1970.0,1.5,4.0,4.0,3350.0,24.0,2015.0,3.86,251.451,6.0,,39.93,35570.5,45.0,8.11701408773731,12.621491384816093
955,2017,12,18,4.0,2017.0,46,985.0,0,6517.0,-72.9245738,41.3360827,1947.0,1.25,3.0,1.0,1075.0,24.0,2018.0,3.93,260.791,3.7,16078.0,,35485.1,70.0,6.98100574072173,12.08954444723597
956,2010,9,27,3.0,2009.0,64,39.0,0,6468.0,-73.1813992,41.344848,1977.0,1.0,3.0,2.0,2040.0,100.0,2011.0,4.37,234.027,9.2,,,39119.8,33.0,7.621195162809845,12.757082940769225
957,2013,11,18,4.0,2013.0,11,20.0,0,6606.0,-73.194926,41.2142505,1942.0,1.0,3.0,1.0,1032.0,101.0,2014.0,4.35,249.503,7.0,,41.855,37039.7,71.0,6.940222469119639,10.819798284210286
958,2007,8,7,3.0,2006.0,20,10.0,0,6413.0,-72.5356399,41.2774575,1935.0,1.0,2.0,1.0,736.0,20.0,2008.0,6.68,221.559,4.5,,,29520.5,72.0,6.602587892189336,12.37581963951765
959,2013,8,16,3.0,2012.0,57,343.0,0,6040.0,-72.4975382,41.7737057,1938.0,2.0,3.0,1.0,1788.0,30.0,2014.0,4.4,249.858,8.0,,,37039.7,75.0,7.489412083508719,12.524166311833152
960,2016,11,22,4.0,2016.0,10,24.0,0,6405.0,-72.7810836,41.2804629,1978.0,1.5,3.0,3.0,4781.0,50.0,2017.0,3.94,256.541,3.9,20373.0,27.41,34944.3,38.0,8.47261414801827,13.26212705890841
961,2014,8,11,3.0,2013.0,37,142.0,0,6825.0,-73.2257138,41.169062,1975.0,1.0,3.0,1.0,896.0,101.0,2015.0,4.14,253.185,6.8,,24.4,35902.5,39.0,6.799055862058796,12.25486757159303
962,2013,5,22,2.0,2012.0,10,30.0,0,6405.0,-72.8033521,41.3161863,1985.0,1.0,4.0,3.0,1874.0,100.0,2013.0,3.51,248.584,8.1,,,37039.7,28.0,7.536363938404511,12.757082940769225
963,2009,9,21,3.0,2008.0,39,750.0,0,6033.0,-72.5302175,41.697638,1962.0,1.0,2.0,2.0,1296.0,101.0,2010.0,5.04,231.2,8.5,,,37588.0,47.0,7.167809184316444,12.111767460549332
964,2015,4,28,2.0,2014.0,73,25.0,0,6320.0,-72.0993267,41.3344129,1945.0,1.0,3.0,1.0,1725.0,24.0,2015.0,3.65,251.76,5.4,,38.0,35570.5,70.0,7.453561871643373,10.714439990727769
965,2017,3,13,1.0,2016.0,74,19.0,0,6776.0,-73.4068215,41.6086187,1979.0,1.0,3.0,2.0,1008.0,101.0,2017.0,4.21,258.51,4.7,16893.0,26.77,35485.1,38.0,6.9167150203536085,11.407576060361786
966,2016,4,12,2.0,2015.0,15,13.0,0,6013.0,-72.9054278,41.7304558,1968.0,1.0,3.0,1.0,1128.0,120.0,2016.0,3.59,254.27,4.8,,31.1,34944.3,48.0,7.029087564149662,12.278397958261774
967,2013,8,30,3.0,2012.0,106,145.0,0,6614.0,-73.1409815,41.2008098,1985.0,1.0,3.0,2.0,1460.0,100.0,2014.0,4.51,249.858,8.0,,34.64,37039.7,28.0,7.2868764117507,12.087294740154986
968,2019,4,15,2.0,2018.0,37,183.0,0,6825.0,-73.2302759,41.1810044,1966.0,1.0,3.0,2.0,1092.0,100.0,2019.0,4.12,269.07,3.1,15425.0,26.36,37215.4,53.0,6.996681488176539,12.847929163278051
969,2016,6,30,2.0,2015.0,12,64.0,0,6010.0,-72.898702,41.6869648,1954.0,1.5,4.0,2.0,1555.0,24.0,2016.0,3.48,255.471,5.0,,34.61,34944.3,62.0,7.349873704738337,12.323860125621126
970,2011,1,3,1.0,2010.0,11,530.0,0,6606.0,-73.2247623,41.2192322,1965.0,1.0,3.0,1.0,1266.0,101.0,2011.0,4.86,235.969,10.1,,,40127.2,46.0,7.144407180321139,11.964007453736912
971,2010,4,15,2.0,2009.0,11,143.0,0,6606.0,-73.2015857,41.2109955,1985.0,2.0,4.0,2.0,1872.0,85.0,2010.0,5.07,233.615,9.3,,,39119.8,25.0,7.535296702444088,11.775297421715829
972,2014,5,27,2.0,2013.0,11,15.0,0,6606.0,-73.1897861,41.2213566,1955.0,1.0,3.0,1.0,1106.0,101.0,2014.0,4.14,253.598,6.6,,41.855,35902.5,59.0,7.009408932708637,11.034905792929417
973,2006,10,31,4.0,2006.0,20,6.0,0,6413.0,-72.5325796,41.2766225,1947.0,2.0,3.0,1.0,1428.0,30.0,2007.0,6.4,215.2,3.9,,,30914.5,59.0,7.264730177929867,12.185875040240456
974,2014,12,17,4.0,2014.0,68,1650.0,0,6053.0,-72.7713767,41.6910986,1918.0,1.5,3.0,1.0,1353.0,46.0,2015.0,3.93,250.519,5.4,,49.0,35902.5,96.0,7.21081845347222,11.692752245730048
975,2009,9,1,3.0,2008.0,117,588.0,0,6516.0,-72.9492665,41.2746727,1890.0,2.25,4.0,2.0,2016.0,46.0,2010.0,5.14,231.2,8.5,,,37588.0,119.0,7.6093665379542115,12.185466795737156
976,2017,11,21,4.0,2017.0,46,12.0,0,6517.0,-72.9224458,41.3428382,1924.0,2.0,3.0,2.0,1368.0,94.0,2018.0,3.95,260.63,3.8,18140.0,,35485.1,93.0,7.221835825288449,11.511934974596556
977,2013,4,26,2.0,2012.0,57,34.0,0,6042.0,-72.5449266,41.7840868,1957.0,2.0,4.0,3.0,2090.0,30.0,2013.0,3.4,248.464,7.7,,,37039.7,56.0,7.645397699428633,12.396697137361691
978,2017,2,3,1.0,2016.0,11,124.0,0,6608.0,-73.1855957,41.1954698,1907.0,2.25,3.0,1.0,1250.0,46.0,2017.0,4.19,258.768,5.2,16276.0,,35485.1,110.0,7.131698510466912,10.714439990727769
979,2008,8,5,3.0,2007.0,11,76.0,0,6605.0,-73.2208608,41.1553199,1920.0,2.5,3.0,1.0,2620.0,30.0,2009.0,6.52,233.788,6.0,,,32053.5,88.0,7.8713112033234065,13.122365377402328
980,2013,4,5,2.0,2012.0,10,28.0,0,6405.0,-72.8209088,41.2798568,1997.0,2.0,2.0,2.0,1478.0,30.0,2013.0,3.54,248.464,7.7,,,37039.7,16.0,7.2991214627108,12.154784614286667
981,2016,10,6,4.0,2016.0,20,15.0,0,6413.0,-72.4950695,41.2877765,1930.0,2.0,4.0,3.0,2908.0,30.0,2017.0,3.42,256.605,4.4,22187.0,27.14,34944.3,86.0,7.975564658495202,11.407576060361786
982,2013,7,30,3.0,2012.0,11,55.0,0,6606.0,-73.190494,41.2214425,1978.0,1.5,4.0,2.0,1228.0,24.0,2014.0,4.31,249.411,8.4,,41.855,37039.7,35.0,7.113956109566034,11.156264806643742
983,2015,12,10,4.0,2015.0,68,479.0,0,6051.0,-72.768194,41.6676584,1905.0,2.0,3.0,1.0,1248.0,46.0,2016.0,3.95,251.67,4.9,,49.0,35570.5,110.0,7.130098510125578,11.694421681264394
984,2017,5,15,2.0,2016.0,46,214.0,0,6518.0,-72.9052967,41.3938169,1966.0,1.5,3.0,2.0,1840.0,24.0,2017.0,4.05,259.386,4.4,19302.0,,35485.1,51.0,7.518064181233078,12.468440756144114
985,2014,1,23,1.0,2013.0,68,62.0,0,6053.0,-72.7804369,41.7115725,1961.0,1.0,3.0,2.0,1272.0,101.0,2014.0,4.39,251.045,7.6,,44.12,35902.5,53.0,7.149131598557407,11.960817678718287
986,2007,3,29,1.0,2006.0,12,55.0,0,6010.0,-72.903269,41.7130507,1973.0,1.0,3.0,2.0,1132.0,100.0,2007.0,6.16,218.334,4.5,,,29520.5,34.0,7.032624261028007,12.552852292101369
987,2014,3,13,1.0,2013.0,39,560.0,0,6073.0,-72.6034688,41.6553164,1800.0,1.0,2.0,1.0,813.0,27.0,2014.0,4.37,252.413,7.4,,35.1,35902.5,214.0,6.70196036600254,11.874097282798648
988,2014,9,16,3.0,2013.0,64,24.0,0,6468.0,-73.2181367,41.3082403,1986.0,2.0,4.0,2.0,3424.0,30.0,2015.0,4.12,253.154,6.2,,31.01,35902.5,28.0,8.138856750696325,13.352682721027628
989,2017,9,12,3.0,2016.0,62,123.0,0,6457.0,-72.7433205,41.5707708,1994.0,1.9,3.0,2.0,2297.0,24.0,2018.0,3.78,260.875,4.0,19680.0,,35485.1,23.0,7.739794458408701,12.899222326086994
990,2017,6,23,2.0,2016.0,68,25.0,0,6052.0,-72.7933372,41.6551733,1950.0,1.0,2.0,1.0,1080.0,101.0,2017.0,3.9,259.335,4.4,20036.0,,35485.1,67.0,6.985641817639208,11.950541482162045
991,2020,8,26,3.0,2019.0,41,104.0,0,6060.0,-72.8630592,41.9856973,1978.0,1.5,2.0,2.0,1823.0,24.0,2021.0,2.99,273.597,9.4,9173.0,,37034.6,42.0,7.508787170634276,12.873904582205109
992,2014,8,29,3.0,2013.0,117,23.0,0,6516.0,-72.9766419,41.2387003,1951.0,1.0,3.0,1.0,936.0,101.0,2015.0,4.1,253.185,6.8,,31.25,35902.5,63.0,6.842683282238422,11.561725152903833
993,2013,8,16,3.0,2012.0,72,262.0,0,6511.0,-72.9173363,41.3246923,1910.0,2.5,6.0,2.0,2853.0,30.0,2014.0,4.4,249.858,8.0,,40.8,37039.7,103.0,7.956476798036782,13.34550852871726
994,2011,9,12,3.0,2010.0,64,94.0,0,6468.0,-73.2177301,41.3412561,1957.0,1.0,3.0,2.0,2568.0,101.0,2012.0,4.12,243.323,8.7,,,40127.2,54.0,7.851271997109883,12.91164481522143
995,2013,8,19,3.0,2012.0,106,63.0,0,6614.0,-73.1366256,41.2055061,1918.0,1.0,3.0,1.0,1063.0,20.0,2014.0,4.4,249.858,8.0,,34.64,37039.7,95.0,6.96979066990159,12.128116509451258
996,2019,7,12,3.0,2018.0,37,1004.0,0,6824.0,-73.2679821,41.1335136,1946.0,1.25,3.0,1.0,1307.0,23.0,2020.0,3.75,270.381,3.9,17744.0,,37215.4,73.0,7.176254532017144,12.90669432231532
997,2015,11,9,4.0,2015.0,64,101.0,0,6468.0,-73.1859538,41.331023,1967.0,2.0,2.0,1.0,2108.0,30.0,2016.0,3.87,252.573,5.0,,34.35,35570.5,48.0,7.653969180478774,12.100717685412471
998,2015,11,2,4.0,2015.0,39,16.0,0,6033.0,-72.6037512,41.6767265,1991.0,2.75,3.0,3.0,2640.0,81.0,2016.0,3.76,252.573,5.0,,36.1,35570.5,24.0,7.878912912297133,13.208542908506082
999,2016,8,22,3.0,2015.0,12,34.0,0,6010.0,-72.8932051,41.6668306,1956.0,1.5,4.0,2.0,1188.0,24.0,2017.0,3.43,255.545,4.9,23522.0,36.03,34944.3,60.0,7.080867896690782,12.180759965737863
